 11 7189.449800 5.670E-25 1.092E-01.05430.298 1293.01730.51-.010360          2 0 0          0 0 0  9  4  6       10  1  9      4542236067287122 8    19.0   21.0
 11 7189.542000 1.070E-22 6.386E+00.05490.330 1255.16660.57-.016000          1 0 1          0 0 0  8  5  3        8  5  4      454523601825 322 7    51.0   51.0
 11 7189.698700 6.218E-28 2.078E-02.03360.250 2426.19530.41-.026980          0 0 2          0 0 0 13  3 11       13  4 10      4542236033297122 9    27.0   27.0
 11 7189.714800 1.980E-24 8.536E+00.07670.340 2004.81540.69-.008620          1 1 1          0 1 0  4  3  1        4  3  2      454523606725 322 7    27.0   27.0
 11 7189.734000 2.692E-28 6.182E-01.10230.480 3175.44140.73-.002760          2 2 0          0 2 0  2  1  2        1  0  1      4442436032257122 7    15.0    9.0
 11 7189.767800 9.479E-28 2.949E+00.09750.456 3237.91760.72-.005400          1 2 1          0 2 0  2  1  1        2  1  2      4742236033257122 7    15.0   15.0
 11 7189.916600 8.768E-29 8.810E-04.08560.352 2309.73010.61-.003100          0 3 1          0 1 0  8  3  5        7  1  6      4442336032257122 7    51.0   45.0
 11 7189.964400 2.670E-25 5.102E+00.08030.280 2126.40760.67-.007760          1 1 1          0 1 0  5  3  2        5  3  3      454323606725 322 7    11.0   11.0
 11 7189.970700 2.506E-29 8.925E-05.09330.434 1739.48370.71-.003432          1 3 0          0 1 0  4  4  0        3  1  3      4442336032287122 8     9.0    7.0
 11 7190.078700 3.300E-27 7.116E-03.04350.315 1810.58300.55-.014860          2 0 0          0 0 0 10  6  4        9  7  3      4442236065297122 9    21.0   19.0
 11 7190.162700 1.440E-29 2.255E+00.03400.208 4206.28080.350.000000         -2-2-2          0 0 0 16 -4 -4       16  8  9      1422234232917122 0    33.0   99.0
 11 7190.289000 2.410E-22 2.192E+00.08630.460  842.35650.61-.009699          1 0 1          0 0 0  7  3  5        7  3  4      457521601882622234    45.0   45.0
 11 7190.392733 1.094E-26 1.621E-03.05610.352 1216.18970.61-.007740          2 0 0          0 0 0  8  5  3        7  6  2      4542234433297122 8    17.0   15.0
 11 7190.549100 9.854E-28 4.580E-06.07520.352  704.21400.61-.002788          0 4 0          0 0 0  7  6  1        7  1  6      4442236033287122 8    45.0   45.0
 11 7190.606200 2.026E-27 7.366E-03.04820.281 2144.04580.47-.021760          0 2 1          0 0 0 10  8  2       11  6  5      464223603331712211    63.0   69.0
 11 7190.629600 7.234E-28 1.066E+00.03170.352 3109.91130.61-.004936          0 3 1          0 1 0  8  7  2        7  7  1      4742236033297122 9    17.0   15.0
 11 7190.630200 2.170E-27 1.066E+00.03670.352 3109.91120.61-.008872          0 3 1          0 1 0  8  7  1        7  7  0      4742236033257122 7    51.0   45.0
 11 7190.702300 7.949E-28 1.941E-02.08190.371 2211.19050.63-.006544          1 3 0          0 1 0  6  5  1        6  2  4      4542236033287122 8    13.0   13.0
 11 7190.738800 3.940E-22 1.140E+00.09600.529  275.49710.69-.006779          1 0 1          0 0 0  4  1  4        4  1  3      456620601824 322 6     9.0    9.0
 11 7190.747300 4.430E-26 3.226E-02.06600.281 1813.22260.47-.006080          2 0 0          0 0 0 10  6  5       11  3  8      4742236033297122 8    63.0   69.0
 11 7190.780900 3.150E-24 1.089E+01.07760.346 1907.61570.71-.011860          1 1 1          0 1 0  3  3  1        3  3  0      454423606725 322 7    21.0   21.0
 11 7190.791100 7.783E-27 1.287E-02.03570.265 1774.61530.44-.016004          0 2 1          0 0 0 11  5  6       12  1 11      444223603331712210    23.0   25.0
 11 7190.839300 6.012E-28 9.380E-02.08030.333 2670.78950.57-.013180          1 1 1          0 1 0  9  1  8        8  3  5      4742236033287122 8    19.0   17.0
